IPFROM,IPTO,REGI,ASSIGX,CTRY,CNTRY,PAIS
1566265344,1566269439,RIPE,1209945600,DE,DEU,GERMANY
1566269440,1566273535,RIPE,1209945600,NO,NOR,NORWAY
1566273536,1566277631,RIPE,1215475200,RU,RUS,RUSSIAN
1566277632,1566281727,RIPE,1210723200,IT,ITA,ITALY
1566281728,1566285823,RIPE,1210896000,CZ,CZE,CZECH
1566285824,1566289919,RIPE,1210896000,RU,RUS,RUSSIAN
1566289920,1566294015,RIPE,1210896000,FI,FIN,FINLAND
1566294016,1566298111,RIPE,1210896000,IQ,IRQ,IRAQ
1566298112,1566302207,RIPE,1211155200,PL,POL,POLAND
1566302208,1566306303,RIPE,1211155200,RU,RUS,RUSSIAN
1566306304,1566310399,RIPE,1211328000,CZ,CZE,CZECH
1566310400,1566312447,RIPE,1200960000,SE,SWE,SWEDEN
1566312448,1566314495,RIPE,1200960000,IE,IRL,IRELAND
1566314496,1566316543,RIPE,1201046400,BE,BEL,BELGIUM
1566316544,1566318591,RIPE,1201046400,NO,NOR,NORWAY
1566318592,1566320639,RIPE,1201046400,RU,RUS,RUSSIAN
1566320640,1566322687,RIPE,1201046400,GB,GBR,UNITED
1566322688,1566324735,RIPE,1201046400,CZ,CZE,CZECH
1566324736,1566326783,RIPE,1201046400,HU,HUN,HUNGARY
1566326784,1566328831,RIPE,1201132800,RU,RUS,RUSSIAN
1566328832,1566330879,RIPE,1201219200,IT,ITA,ITALY
1566330880,1566332927,RIPE,1201478400,RU,RUS,RUSSIAN
1566332928,1566334975,RIPE,1201478400,RU,RUS,RUSSIAN
1566334976,1566337023,RIPE,1201564800,NL,NLD,NETHERLANDS
1566337024,1566339071,RIPE,1201651200,FR,FRA,FRANCE
1566339072,1566341119,RIPE,1201651200,RU,RUS,RUSSIAN
1566341120,1566343167,RIPE,1201651200,GB,GBR,UNITED
1566343168,1566345215,RIPE,1201651200,DE,DEU,GERMANY
1566345216,1566347263,RIPE,1201737600,RU,RUS,RUSSIAN
1566347264,1566349311,RIPE,1201737600,DE,DEU,GERMANY
1566349312,1566351359,RIPE,1201737600,IT,ITA,ITALY
1566351360,1566353407,RIPE,1201737600,AT,AUT,AUSTRIA
1566353408,1566355455,RIPE,1202083200,ES,ESP,SPAIN
1566355456,1566357503,RIPE,1202083200,RU,RUS,RUSSIAN
1566357504,1566359551,RIPE,1202083200,IT,ITA,ITALY
1566359552,1566361599,RIPE,1202169600,RU,RUS,RUSSIAN
1566361600,1566363647,RIPE,1202256000,RU,RUS,RUSSIAN
1566363648,1566365695,RIPE,1202256000,GB,GBR,UNITED
1566365696,1566367743,RIPE,1202342400,RU,RUS,RUSSIAN
1566367744,1566369791,RIPE,1202342400,ES,ESP,SPAIN
1566369792,1566371839,RIPE,1202428800,ES,ESP,SPAIN
1566371840,1566373887,RIPE,1202428800,RU,RUS,RUSSIAN
1566373888,1566375935,RIPE,1202428800,RS,SRB,Serbia
1566375936,1566377983,RIPE,1202688000,DE,DEU,GERMANY
1566377984,1566380031,RIPE,1202774400,BG,BGR,BULGARIA
1566380032,1566382079,RIPE,1202774400,IT,ITA,ITALY
1566382080,1566384127,RIPE,1202774400,TR,TUR,TURKEY
1566384128,1566386175,RIPE,1202774400,RU,RUS,RUSSIAN
1566386176,1566388223,RIPE,1202774400,FR,FRA,FRANCE
1566388224,1566390271,RIPE,1202860800,HU,HUN,HUNGARY
1566390272,1566392319,RIPE,1202860800,LT,LTU,LITHUANIA
1566392320,1566394367,RIPE,1202860800,ES,ESP,SPAIN
1566394368,1566396415,RIPE,1202947200,NO,NOR,NORWAY
1566396416,1566398463,RIPE,1203033600,GB,GBR,UNITED
1566398464,1566400511,RIPE,1203033600,RU,RUS,RUSSIAN
1566400512,1566402559,RIPE,1203033600,NO,NOR,NORWAY
1566402560,1566404607,RIPE,1203292800,IT,ITA,ITALY
1566404608,1566406655,RIPE,1203379200,ES,ESP,SPAIN
1566406656,1566408703,RIPE,1203379200,NL,NLD,NETHERLANDS
1566408704,1566410751,RIPE,1203379200,GB,GBR,UNITED
1566410752,1566412799,RIPE,1203465600,RU,RUS,RUSSIAN
1566412800,1566414847,RIPE,1203465600,RU,RUS,RUSSIAN
1566414848,1566416895,RIPE,1203465600,CH,CHE,SWITZERLAND
1566416896,1566418943,RIPE,1203465600,IT,ITA,ITALY
1566418944,1566420991,RIPE,1203638400,RU,RUS,RUSSIAN
1566420992,1566423039,RIPE,1203897600,ES,ESP,SPAIN
1566423040,1566425087,RIPE,1203897600,FR,FRA,FRANCE
1566425088,1566427135,RIPE,1203984000,RS,SRB,Serbia
1566427136,1566429183,RIPE,1203984000,IT,ITA,ITALY
1566429184,1566431231,RIPE,1204070400,GB,GBR,UNITED
1566431232,1566433279,RIPE,1204156800,GB,GBR,UNITED
1566433280,1566435327,RIPE,1204156800,GB,GBR,UNITED
1566435328,1566437375,RIPE,1204156800,IT,ITA,ITALY
1566437376,1566439423,RIPE,1234483200,LU,LUX,LUXEMBOURG
1566439424,1566441471,RIPE,1204502400,DE,DEU,GERMANY
1566441472,1566443519,RIPE,1204502400,DE,DEU,GERMANY
1566443520,1566445567,RIPE,1204588800,NO,NOR,NORWAY
1566445568,1566447615,RIPE,1204675200,CY,CYP,CYPRUS
1566447616,1566449663,RIPE,1204761600,IT,ITA,ITALY
1566449664,1566451711,RIPE,1204761600,IT,ITA,ITALY
1566451712,1566453759,RIPE,1204761600,DE,DEU,GERMANY
1566453760,1566455807,RIPE,1204761600,IQ,IRQ,IRAQ
1566455808,1566457855,RIPE,1204848000,PT,PRT,PORTUGAL
1566457856,1566459903,RIPE,1204848000,CH,CHE,SWITZERLAND
1566461952,1566463999,RIPE,1205107200,DE,DEU,GERMANY
1566464000,1566466047,RIPE,1205107200,IT,ITA,ITALY
1566466048,1566468095,RIPE,1205193600,ES,ESP,SPAIN
1566468096,1566470143,RIPE,1205280000,BE,BEL,BELGIUM
1566470144,1566472191,RIPE,1205193600,IE,IRL,IRELAND
1566472192,1566474239,RIPE,1205366400,GB,GBR,UNITED
1566474240,1566476287,RIPE,1205452800,DE,DEU,GERMANY
1566476288,1566478335,RIPE,1205452800,BG,BGR,BULGARIA
1566478336,1566480383,RIPE,1205452800,RU,RUS,RUSSIAN
1566480384,1566482431,RIPE,1205712000,RU,RUS,RUSSIAN
1566482432,1566484479,RIPE,1205712000,FR,FRA,FRANCE
1566484480,1566486527,RIPE,1205798400,SE,SWE,SWEDEN
1566486528,1566488575,RIPE,1205884800,RU,RUS,RUSSIAN
1566488576,1566490623,RIPE,1205884800,PL,POL,POLAND
1566490624,1566492671,RIPE,1205884800,TR,TUR,TURKEY
1566492672,1566494719,RIPE,1205884800,NL,NLD,NETHERLANDS
1566494720,1566496767,RIPE,1205884800,SE,SWE,SWEDEN
1566496768,1566498815,RIPE,1205884800,AM,ARM,ARMENIA
1566498816,1566500863,RIPE,1205884800,NL,NLD,NETHERLANDS
1566500864,1566502911,RIPE,1205971200,RU,RUS,RUSSIAN
1566502912,1566504959,RIPE,1205971200,CH,CHE,SWITZERLAND
1566504960,1566507007,RIPE,1205971200,TR,TUR,TURKEY
1566507008,1566509055,RIPE,1205971200,NL,NLD,NETHERLANDS
1566509056,1566511103,RIPE,1205971200,GB,GBR,UNITED
1566511104,1566513151,RIPE,1206403200,BE,BEL,BELGIUM
1566513152,1566515199,RIPE,1206403200,BH,BHR,BAHRAIN
1566515200,1566517247,RIPE,1206489600,CZ,CZE,CZECH
1566517248,1566519295,RIPE,1206576000,RU,RUS,RUSSIAN
1566521344,1566523391,RIPE,1206576000,FR,FRA,FRANCE
1566523392,1566525439,RIPE,1206662400,MK,MKD,MACEDONIA
1566525440,1566527487,RIPE,1206662400,IS,ISL,ICELAND
1566527488,1566529535,RIPE,1206662400,IE,IRL,IRELAND
1566529536,1566531583,RIPE,1234483200,PL,POL,POLAND
1566531584,1566533631,RIPE,1206662400,RU,RUS,RUSSIAN
1566533632,1566535679,RIPE,1206662400,GB,GBR,UNITED
1566535680,1566537727,RIPE,1206662400,NL,NLD,NETHERLANDS
1566537728,1566539775,RIPE,1206921600,GB,GBR,UNITED
1566539776,1566541823,RIPE,1206921600,DE,DEU,GERMANY
1566541824,1566543871,RIPE,1206921600,RU,RUS,RUSSIAN
1566543872,1566545919,RIPE,1206921600,NL,NLD,NETHERLANDS
1566545920,1566547967,RIPE,1206921600,RU,RUS,RUSSIAN
1566547968,1566550015,RIPE,1207008000,RU,RUS,RUSSIAN
1566550016,1566552063,RIPE,1207008000,RU,RUS,RUSSIAN
1566552064,1566554111,RIPE,1207008000,TR,TUR,TURKEY
1566554112,1566556159,RIPE,1207094400,UA,UKR,UKRAINE
1566556160,1566558207,RIPE,1207094400,RU,RUS,RUSSIAN
1566560256,1566562303,RIPE,1207094400,SM,SMR,SAN
1566562304,1566564351,RIPE,1207180800,IT,ITA,ITALY
1566564352,1566566399,RIPE,1207180800,IS,ISL,ICELAND
1566566400,1566568447,RIPE,1207267200,FR,FRA,FRANCE
1566568448,1566570495,RIPE,1207526400,KZ,KAZ,KAZAKHSTAN
1566570496,1566572543,RIPE,1207526400,NL,NLD,NETHERLANDS
1566572544,1566638079,RIPE,1201219200,GB,GBR,UNITED
1566638080,1566703615,RIPE,1210636800,GB,GBR,UNITED
1566703616,1566769151,RIPE,1203292800,SA,SAU,SAUDI
1566769152,1566834687,RIPE,1203897600,CZ,CZE,CZECH
1566834688,1566900223,RIPE,1204156800,RU,RUS,RUSSIAN
1566900224,1566965759,RIPE,1204675200,IT,ITA,ITALY
1566965760,1567031295,RIPE,1205107200,PT,PRT,PORTUGAL
1567031296,1567096831,RIPE,1205452800,SI,SVN,SLOVENIA
1567096832,1567162367,RIPE,1205798400,DE,DEU,GERMANY
1567162368,1567227903,RIPE,1206921600,PL,POL,POLAND
1567227904,1567293439,RIPE,1207180800,FI,FIN,FINLAND
1567293440,1567358975,RIPE,1207699200,IE,IRL,IRELAND
1567358976,1567424511,RIPE,1207699200,PT,PRT,PORTUGAL
1567424512,1567490047,RIPE,1208995200,CY,CYP,CYPRUS
1567490048,1567555583,RIPE,1208995200,IR,IRN,IRAN
1567555584,1567621119,RIPE,1209081600,AT,AUT,AUSTRIA
1567621120,1568145407,RIPE,1198195200,RO,ROM,ROMANIA
1568145408,1568178175,RIPE,1202688000,RO,ROM,ROMANIA
1568178176,1568210943,RIPE,1203292800,RU,RUS,RUSSIAN
1568210944,1568243711,RIPE,1204588800,RU,RUS,RUSSIAN
1568243712,1568276479,RIPE,1204588800,FR,FRA,FRANCE
1568276480,1568309247,RIPE,1204588800,DE,DEU,GERMANY
1568309248,1568342015,RIPE,1204675200,RO,ROM,ROMANIA
1568342016,1568374783,RIPE,1204675200,BG,BGR,BULGARIA
1568374784,1568407551,RIPE,1204848000,RU,RUS,RUSSIAN
1568407552,1568440319,RIPE,1204848000,RU,RUS,RUSSIAN
1568440320,1568473087,RIPE,1207008000,NO,NOR,NORWAY
1568473088,1568505855,RIPE,1208217600,BY,BLR,BELARUS
1568505856,1568538623,RIPE,1208390400,NL,NLD,NETHERLANDS
1568538624,1568555007,RIPE,1215561600,GB,GBR,UNITED
1568555008,1568571391,RIPE,1217808000,UA,UKR,UKRAINE
1568571392,1568604159,RIPE,1208908800,RO,ROM,ROMANIA
1568604160,1568636927,RIPE,1209081600,UA,UKR,UKRAINE
1568636928,1568669695,RIPE,1209427200,DE,DEU,GERMANY
1568669696,1569193983,RIPE,1208131200,DE,DEU,GERMANY
1569193984,1569718271,RIPE,1208908800,HR,HRV,CROATIA
1569718272,1570242559,RIPE,1207872000,IT,ITA,ITALY
1570242560,1570275327,RIPE,1209686400,GB,GBR,UNITED
1570275328,1570308095,RIPE,1209686400,BG,BGR,BULGARIA
1570308096,1570340863,RIPE,1210118400,CZ,CZE,CZECH
1570340864,1570373631,RIPE,1210723200,RU,RUS,RUSSIAN
1570373632,1570406399,RIPE,1211414400,RU,RUS,RUSSIAN
1570406400,1570439167,RIPE,1211760000,RU,RUS,RUSSIAN
1570439168,1570471935,RIPE,1211846400,TR,TUR,TURKEY
1570471936,1570504703,RIPE,1211932800,BG,BGR,BULGARIA
1570504704,1570570239,RIPE,1209081600,ES,ESP,SPAIN
1570570240,1570572287,RIPE,1210809600,NL,NLD,NETHERLANDS
1570572288,1570574335,RIPE,1211155200,UA,UKR,UKRAINE
1570574336,1570576383,RIPE,1211241600,RU,RUS,RUSSIAN
1570576384,1570578431,RIPE,1211932800,UA,UKR,UKRAINE
1570578432,1570580479,RIPE,1212451200,CH,CHE,SWITZERLAND
1570580480,1570582527,RIPE,1212969600,RU,RUS,RUSSIAN
1570582528,1570584575,RIPE,1213660800,DE,DEU,GERMANY
1570584576,1570586623,RIPE,1213747200,UA,UKR,UKRAINE
1570586624,1570588671,RIPE,1214352000,PL,POL,POLAND
1570588672,1570590719,RIPE,1215043200,PL,POL,POLAND
1570590720,1570592767,RIPE,1215734400,IL,ISR,ISRAEL
1570592768,1570594815,RIPE,1215993600,PL,POL,POLAND
1570594816,1570596863,RIPE,1216944000,PL,POL,POLAND
1570596864,1570598911,RIPE,1217462400,UA,UKR,UKRAINE
1570598912,1570600959,RIPE,1217548800,PL,POL,POLAND
1570600960,1570603007,RIPE,1217894400,RU,RUS,RUSSIAN
1570605056,1570607103,RIPE,1218412800,NL,NLD,NETHERLANDS
1570607104,1570609151,RIPE,1218672000,RU,RUS,RUSSIAN
1570609152,1570611199,RIPE,1218672000,PL,POL,POLAND
1570611200,1570613247,RIPE,1219017600,RU,RUS,RUSSIAN
1570615296,1570617343,RIPE,1219622400,RU,RUS,RUSSIAN
1570617344,1570619391,RIPE,1219708800,RU,RUS,RUSSIAN
1570619392,1570621439,RIPE,1219708800,RU,RUS,RUSSIAN
1570621440,1570623487,RIPE,1219881600,RU,RUS,RUSSIAN
1570623488,1570625535,RIPE,1219968000,RU,RUS,RUSSIAN
1570625536,1570627583,RIPE,1220832000,GB,GBR,UNITED
1570627584,1570629631,RIPE,1221004800,RU,RUS,RUSSIAN
1570629632,1570631679,RIPE,1221091200,RU,RUS,RUSSIAN
1570631680,1570633727,RIPE,1221696000,RU,RUS,RUSSIAN
1570633728,1570635775,RIPE,1221782400,CZ,CZE,CZECH
1570635776,1570652159,RIPE,1211846400,FR,FRA,FRANCE
1570652160,1570668543,RIPE,1212019200,SE,SWE,SWEDEN
1570668544,1570684927,RIPE,1212105600,RU,RUS,RUSSIAN
1570684928,1570701311,RIPE,1212105600,RU,RUS,RUSSIAN
1570701312,1570717695,RIPE,1212364800,PL,POL,POLAND
1570717696,1570725887,RIPE,1213574400,HR,HRV,CROATIA
1570734080,1570750463,RIPE,1213660800,PL,POL,POLAND
1570750464,1570752511,RIPE,1214956800,NO,NOR,NORWAY
1570752512,1570754559,RIPE,1215043200,GB,GBR,UNITED
1570754560,1570756607,RIPE,1215043200,ES,ESP,SPAIN
1570756608,1570758655,RIPE,1215129600,RU,RUS,RUSSIAN
1570758656,1570760703,RIPE,1215129600,RU,RUS,RUSSIAN
1570760704,1570762751,RIPE,1215129600,RU,RUS,RUSSIAN
1570762752,1570764799,RIPE,1215129600,RU,RUS,RUSSIAN
1570764800,1570766847,RIPE,1215129600,DE,DEU,GERMANY
1570766848,1571291135,RIPE,1202342400,DK,DNK,DENMARK
1571291136,1571422207,RIPE,1205884800,RO,ROM,ROMANIA
1571422208,1571553279,RIPE,1205971200,CZ,CZE,CZECH
1571553280,1571684351,RIPE,1209945600,IL,ISR,ISRAEL
1571684352,1571686399,RIPE,1213660800,ES,ESP,SPAIN
1571686400,1571688447,RIPE,1213660800,GB,GBR,UNITED
1571688448,1571690495,RIPE,1213747200,CH,CHE,SWITZERLAND
1571690496,1571692543,RIPE,1213833600,GE,GEO,GEORGIA
1571692544,1571694591,RIPE,1213833600,FR,FRA,FRANCE
1571694592,1571696639,RIPE,1213833600,LU,LUX,LUXEMBOURG
1571696640,1571698687,RIPE,1213833600,RU,RUS,RUSSIAN
1571698688,1571700735,RIPE,1213833600,RU,RUS,RUSSIAN
1571700736,1571702783,RIPE,1213920000,IT,ITA,ITALY
1571702784,1571704831,RIPE,1213920000,RU,RUS,RUSSIAN
1571704832,1571706879,RIPE,1213920000,GB,GBR,UNITED
1571706880,1571708927,RIPE,1213920000,NL,NLD,NETHERLANDS
1571708928,1571710975,RIPE,1213920000,GB,GBR,UNITED
1571710976,1571713023,RIPE,1213920000,NL,NLD,NETHERLANDS
1571713024,1571715071,RIPE,1213920000,RU,RUS,RUSSIAN
1571715072,1571717119,RIPE,1214179200,GR,GRC,GREECE
1571717120,1571719167,RIPE,1214179200,RU,RUS,RUSSIAN
1571719168,1571721215,RIPE,1214265600,GB,GBR,UNITED
1571721216,1571723263,RIPE,1230508800,FR,FRA,FRANCE
1571723264,1571725311,RIPE,1214265600,GB,GBR,UNITED
1571725312,1571727359,RIPE,1214265600,RO,ROM,ROMANIA
1571727360,1571729407,RIPE,1214438400,IE,IRL,IRELAND
1571729408,1571731455,RIPE,1214524800,SK,SVK,SLOVAKIA
1571731456,1571733503,RIPE,1214524800,CH,CHE,SWITZERLAND
1571733504,1571735551,RIPE,1214524800,FI,FIN,FINLAND
1571735552,1571737599,RIPE,1214784000,NL,NLD,NETHERLANDS
1571737600,1571739647,RIPE,1214870400,GB,GBR,UNITED
1571739648,1571741695,RIPE,1214870400,GB,GBR,UNITED
1571741696,1571743743,RIPE,1214870400,RU,RUS,RUSSIAN
1571743744,1571745791,RIPE,1214870400,GB,GBR,UNITED
1571745792,1571747839,RIPE,1214870400,RU,RUS,RUSSIAN
1571747840,1571749887,RIPE,1214870400,GB,GBR,UNITED
1571749888,1571758079,RIPE,1220832000,RU,RUS,RUSSIAN
1571758080,1571766271,RIPE,1222300800,IL,ISR,ISRAEL
1571766272,1571774463,RIPE,1222819200,PL,POL,POLAND
1571774464,1571782655,RIPE,1228262400,PL,POL,POLAND
1571782656,1571786751,RIPE,1215734400,PL,POL,POLAND
1571786752,1571790847,RIPE,1216166400,EU,EU,EUROPEAN
1571790848,1571794943,RIPE,1216252800,PL,POL,POLAND
1571794944,1571799039,RIPE,1216598400,NL,NLD,NETHERLANDS
1571799040,1571803135,RIPE,1217894400,CZ,CZE,CZECH
1571803136,1571807231,RIPE,1217980800,UA,UKR,UKRAINE
1571807232,1571811327,RIPE,1220486400,UA,UKR,UKRAINE
1571811328,1571815423,RIPE,1220572800,UA,UKR,UKRAINE
1571815424,1571831807,RIPE,1205798400,FR,FRA,FRANCE
1571831808,1571848191,RIPE,1205798400,DK,DNK,DENMARK
1571848192,1571864575,RIPE,1205884800,RU,RUS,RUSSIAN
1571864576,1571880959,RIPE,1205971200,PL,POL,POLAND
1571880960,1571897343,RIPE,1206489600,RU,RUS,RUSSIAN
1571897344,1571913727,RIPE,1206489600,NO,NOR,NORWAY
1571913728,1571930111,RIPE,1206662400,GE,GEO,GEORGIA
1571930112,1571946495,RIPE,1206921600,LV,LVA,LATVIA
1571946496,1571962879,RIPE,1206921600,SA,SAU,SAUDI
1571962880,1571979263,RIPE,1206921600,RU,RUS,RUSSIAN
1571979264,1571995647,RIPE,1207094400,DK,DNK,DENMARK
1571995648,1572012031,RIPE,1207180800,UA,UKR,UKRAINE
1572012032,1572028415,RIPE,1207699200,SE,SWE,SWEDEN
1572028416,1572044799,RIPE,1207872000,RU,RUS,RUSSIAN
1572044800,1572061183,RIPE,1207872000,IT,ITA,ITALY
1572061184,1572077567,RIPE,1208131200,PL,POL,POLAND
1572077568,1572093951,RIPE,1208736000,RU,RUS,RUSSIAN
1572093952,1572110335,RIPE,1208822400,BG,BGR,BULGARIA
1572110336,1572126719,RIPE,1208908800,RU,RUS,RUSSIAN
1572126720,1572143103,RIPE,1209081600,UA,UKR,UKRAINE
1572143104,1572159487,RIPE,1209081600,DE,DEU,GERMANY
1572159488,1572175871,RIPE,1209340800,CZ,CZE,CZECH
1572175872,1572192255,RIPE,1209427200,PL,POL,POLAND
1572192256,1572208639,RIPE,1209686400,RU,RUS,RUSSIAN
1572208640,1572225023,RIPE,1209945600,RU,RUS,RUSSIAN
1572225024,1572241407,RIPE,1210032000,TR,TUR,TURKEY
1572241408,1572257791,RIPE,1210032000,SE,SWE,SWEDEN
1572257792,1572274175,RIPE,1210809600,FR,FRA,FRANCE
1572274176,1572290559,RIPE,1211155200,FI,FIN,FINLAND
1572290560,1572306943,RIPE,1211241600,RU,RUS,RUSSIAN
1572306944,1572323327,RIPE,1211500800,BG,BGR,BULGARIA
1572323328,1572339711,RIPE,1211760000,UA,UKR,UKRAINE
1572339712,1572343807,RIPE,1211500800,PS,PSE,PALESTINIAN
1572343808,1572347903,RIPE,1211500800,CH,CHE,SWITZERLAND
1572347904,1572351999,RIPE,1211500800,FR,FRA,FRANCE
1572352000,1572356095,RIPE,1211500800,DE,DEU,GERMANY
1572356096,1572360191,RIPE,1211760000,SK,SVK,SLOVAKIA
1572360192,1572364287,RIPE,1211846400,RS,SRB,Serbia
1572364288,1572368383,RIPE,1211846400,NL,NLD,NETHERLANDS
1572368384,1572372479,RIPE,1211846400,NO,NOR,NORWAY
1572372480,1572376575,RIPE,1211846400,DE,DEU,GERMANY
1572376576,1572380671,RIPE,1211932800,TR,TUR,TURKEY
1572380672,1572384767,RIPE,1212019200,RU,RUS,RUSSIAN
1572384768,1572388863,RIPE,1212019200,DE,DEU,GERMANY
1572388864,1572392959,RIPE,1212019200,DK,DNK,DENMARK
1572392960,1572397055,RIPE,1212364800,EU,EU,EUROPEAN
1572397056,1572401151,RIPE,1212451200,AZ,AZE,AZERBAIJAN
1572401152,1572405247,RIPE,1212451200,GB,GBR,UNITED
1572405248,1572409343,RIPE,1212537600,CZ,CZE,CZECH
1572409344,1572413439,RIPE,1212537600,RU,RUS,RUSSIAN
1572413440,1572417535,RIPE,1212624000,AM,ARM,ARMENIA
1572417536,1572421631,RIPE,1212624000,CZ,CZE,CZECH
1572421632,1572425727,RIPE,1212710400,KZ,KAZ,KAZAKHSTAN
1572425728,1572429823,RIPE,1212710400,LB,LBN,LEBANON
1572429824,1572433919,RIPE,1212710400,CZ,CZE,CZECH
1572433920,1572438015,RIPE,1212710400,IT,ITA,ITALY
1572438016,1572442111,RIPE,1212969600,BE,BEL,BELGIUM
1572442112,1572446207,RIPE,1212969600,RU,RUS,RUSSIAN
1572446208,1572450303,RIPE,1213142400,NO,NOR,NORWAY
1572450304,1572454399,RIPE,1213142400,RU,RUS,RUSSIAN
1572454400,1572458495,RIPE,1213142400,RU,RUS,RUSSIAN
1572458496,1572462591,RIPE,1213142400,UA,UKR,UKRAINE
1572462592,1572466687,RIPE,1213228800,LB,LBN,LEBANON
1572466688,1572470783,RIPE,1213228800,EE,EST,ESTONIA
1572470784,1572474879,RIPE,1213228800,DE,DEU,GERMANY
1572474880,1572478975,RIPE,1213660800,GB,GBR,UNITED
1572478976,1572483071,RIPE,1213747200,GB,GBR,UNITED
1572483072,1572487167,RIPE,1213747200,RU,RUS,RUSSIAN
1572487168,1572491263,RIPE,1213920000,RS,SRB,Serbia
1572491264,1572495359,RIPE,1214179200,IT,ITA,ITALY
1572495360,1572499455,RIPE,1214265600,RU,RUS,RUSSIAN
1572499456,1572503551,RIPE,1214524800,TR,TUR,TURKEY
1572503552,1572507647,RIPE,1214524800,IT,ITA,ITALY
1572507648,1572511743,RIPE,1214524800,GB,GBR,UNITED
1572511744,1572515839,RIPE,1214524800,DE,DEU,GERMANY
1572515840,1572519935,RIPE,1214870400,NL,NLD,NETHERLANDS
1572519936,1572524031,RIPE,1214956800,DE,DEU,GERMANY
1572524032,1572528127,RIPE,1215043200,GE,GEO,GEORGIA
1572528128,1572532223,RIPE,1215043200,RU,RUS,RUSSIAN
1572532224,1572536319,RIPE,1216166400,IT,ITA,ITALY
1572536320,1572538367,RIPE,1215388800,GB,GBR,UNITED
1572538368,1572540415,RIPE,1215475200,NL,NLD,NETHERLANDS
1572540416,1572542463,RIPE,1215648000,GB,GBR,UNITED
1572542464,1572544511,RIPE,1215648000,IT,ITA,ITALY
1572544512,1572546559,RIPE,1215734400,HR,HRV,CROATIA
1572546560,1572548607,RIPE,1215734400,FR,FRA,FRANCE
1572548608,1572550655,RIPE,1215734400,GB,GBR,UNITED
1572550656,1572552703,RIPE,1215734400,DE,DEU,GERMANY
1572552704,1572554751,RIPE,1216080000,TR,TUR,TURKEY
1572554752,1572556799,RIPE,1216080000,CH,CHE,SWITZERLAND
1572556800,1572558847,RIPE,1216080000,NO,NOR,NORWAY
1572558848,1572560895,RIPE,1216080000,IT,ITA,ITALY
1572560896,1572562943,RIPE,1216166400,RU,RUS,RUSSIAN
1572562944,1572564991,RIPE,1216166400,CZ,CZE,CZECH
1572564992,1572567039,RIPE,1216166400,DE,DEU,GERMANY
1572567040,1572569087,RIPE,1216252800,RU,RUS,RUSSIAN
1572569088,1572571135,RIPE,1216339200,NL,NLD,NETHERLANDS
1572571136,1572573183,RIPE,1216339200,RO,ROM,ROMANIA
1572573184,1572575231,RIPE,1216598400,GB,GBR,UNITED
1572575232,1572577279,RIPE,1216598400,RU,RUS,RUSSIAN
1572577280,1572579327,RIPE,1216684800,AM,ARM,ARMENIA
1572579328,1572581375,RIPE,1216684800,GB,GBR,UNITED
1572581376,1572583423,RIPE,1216684800,RU,RUS,RUSSIAN
1572583424,1572585471,RIPE,1216684800,RU,RUS,RUSSIAN
1572585472,1572587519,RIPE,1216684800,CH,CHE,SWITZERLAND
1572587520,1572589567,RIPE,1216771200,TR,TUR,TURKEY
1572589568,1572591615,RIPE,1216771200,CH,CHE,SWITZERLAND
1572591616,1572593663,RIPE,1216771200,NL,NLD,NETHERLANDS
1572593664,1572595711,RIPE,1216857600,GB,GBR,UNITED
1572595712,1572597759,RIPE,1216857600,DE,DEU,GERMANY
1572597760,1572599807,RIPE,1216857600,RS,SRB,Serbia
1572599808,1572601855,RIPE,1216944000,DE,DEU,GERMANY
1572601856,1572603903,RIPE,1207612800,SE,SWE,SWEDEN
1572603904,1572605951,RIPE,1207612800,GE,GEO,GEORGIA
1572605952,1572607999,RIPE,1207612800,RU,RUS,RUSSIAN
1572608000,1572610047,RIPE,1207612800,DE,DEU,GERMANY
1572610048,1572612095,RIPE,1207785600,UA,UKR,UKRAINE
1572612096,1572614143,RIPE,1207785600,RU,RUS,RUSSIAN
1572614144,1572616191,RIPE,1207872000,ES,ESP,SPAIN
1572616192,1572618239,RIPE,1207872000,CH,CHE,SWITZERLAND
1572618240,1572620287,RIPE,1208131200,RS,SRB,Serbia
1572620288,1572622335,RIPE,1208131200,CH,CHE,SWITZERLAND
1572622336,1572624383,RIPE,1208131200,RU,RUS,RUSSIAN
1572624384,1572626431,RIPE,1208131200,NO,NOR,NORWAY
1572626432,1572628479,RIPE,1208217600,RU,RUS,RUSSIAN
1572628480,1572630527,RIPE,1208217600,DE,DEU,GERMANY
1572630528,1572632575,RIPE,1208217600,IT,ITA,ITALY
1572632576,1572634623,RIPE,1208217600,RU,RUS,RUSSIAN
1572634624,1572636671,RIPE,1208217600,EU,EU,EUROPEAN
1572636672,1572638719,RIPE,1208304000,ES,ESP,SPAIN
1572638720,1572640767,RIPE,1208304000,FR,FRA,FRANCE
1572640768,1572642815,RIPE,1208304000,RU,RUS,RUSSIAN
1572642816,1572644863,RIPE,1208304000,UA,UKR,UKRAINE
1572644864,1572646911,RIPE,1208390400,FR,FRA,FRANCE
1572646912,1572648959,RIPE,1208476800,GB,GBR,UNITED
1572648960,1572651007,RIPE,1208476800,RU,RUS,RUSSIAN
1572651008,1572653055,RIPE,1208736000,BH,BHR,BAHRAIN
1572653056,1572655103,RIPE,1208822400,RU,RUS,RUSSIAN
1572655104,1572657151,RIPE,1208822400,RU,RUS,RUSSIAN
